code,section,date,open,high,low,close,vol,value,n_stock,agg_price,foreign_rate,agency_buy,agency_netbuy
A012450,KOSPI,20210622,1136,47750,47750,47650,47650,0,38870000,0,0,0.0,0
A012450,KOSPI,20210622,1135,47800,47800,47700,47700,0,13090000,0,0,0.0,0
A012450,KOSPI,20210622,1134,47750,47750,47750,47750,0,12700000,0,0,0.0,0
A012450,KOSPI,20210622,1133,47700,47800,47700,47750,0,21240000,0,0,0.0,0
A012450,KOSPI,20210622,1132,47700,47700,47650,47650,0,15500000,0,0,0.0,0
A012450,KOSPI,20210622,1131,47650,47750,47600,47750,0,33000000,0,0,0.0,0
A012450,KOSPI,20210622,1130,47650,47750,47650,47650,0,30320000,0,0,0.0,0
A012450,KOSPI,20210622,1129,47700,47700,47650,47650,0,1620000,0,0,0.0,0
A012450,KOSPI,20210622,1128,47700,47700,47650,47650,0,8480000,0,0,0.0,0
A012450,KOSPI,20210622,1127,47700,47750,47650,47650,0,22850000,0,0,0.0,0
A012450,KOSPI,20210622,1126,47700,47750,47700,47700,0,27380000,0,0,0.0,0
A012450,KOSPI,20210622,1125,47750,47750,47700,47700,0,2480000,0,0,0.0,0
A012450,KOSPI,20210622,1124,47750,47800,47700,47700,0,25450000,0,0,0.0,0
A012450,KOSPI,20210622,1123,47750,47750,47700,47750,0,9640000,0,0,0.0,0
A012450,KOSPI,20210622,1122,47700,47750,47700,47750,0,12840000,0,0,0.0,0
A012450,KOSPI,20210622,1121,47700,47750,47700,47750,0,5150000,0,0,0.0,0
A012450,KOSPI,20210622,1120,47750,47750,47700,47700,0,19660000,0,0,0.0,0
A012450,KOSPI,20210622,1119,47750,47800,47750,47750,0,29030000,0,0,0.0,0
A012450,KOSPI,20210622,1118,47700,47800,47650,47750,0,18170000,0,0,0.0,0
A012450,KOSPI,20210622,1117,47700,47750,47700,47700,0,20990000,0,0,0.0,0
A012450,KOSPI,20210622,1116,47700,47750,47700,47750,0,13980000,0,0,0.0,0
A012450,KOSPI,20210622,1115,47750,47750,47700,47700,0,9020000,0,0,0.0,0
A012450,KOSPI,20210622,1114,47800,47800,47750,47750,0,33300000,0,0,0.0,0
A012450,KOSPI,20210622,1113,47700,47750,47700,47750,0,18950000,0,0,0.0,0
A012450,KOSPI,20210622,1112,47700,47700,47650,47700,0,25320000,0,0,0.0,0
A012450,KOSPI,20210622,1111,47650,47700,47650,47700,0,25550000,0,0,0.0,0
A012450,KOSPI,20210622,1110,47750,47750,47650,47700,0,44440000,0,0,0.0,0
A012450,KOSPI,20210622,1109,47700,47750,47700,47700,0,14210000,0,0,0.0,0
A012450,KOSPI,20210622,1108,47750,47750,47700,47700,0,6300000,0,0,0.0,0
A012450,KOSPI,20210622,1107,47750,47750,47700,47700,0,25910000,0,0,0.0,0
A012450,KOSPI,20210622,1106,47800,47800,47750,47750,0,7780000,0,0,0.0,0
A012450,KOSPI,20210622,1105,47750,47750,47750,47750,0,13420000,0,0,0.0,0
A012450,KOSPI,20210622,1104,47800,47800,47750,47750,0,21010000,0,0,0.0,0
A012450,KOSPI,20210622,1103,47750,47800,47750,47800,0,3350000,0,0,0.0,0
A012450,KOSPI,20210622,1102,47750,47800,47750,47750,0,23970000,0,0,0.0,0
A012450,KOSPI,20210622,1101,47800,47800,47750,47750,0,38210000,0,0,0.0,0
A012450,KOSPI,20210622,1100,47800,47800,47750,47800,0,12330000,0,0,0.0,0
A012450,KOSPI,20210622,1059,47800,47800,47750,47750,0,5500000,0,0,0.0,0
A012450,KOSPI,20210622,1058,47850,47850,47800,47800,0,109320000,0,0,0.0,0
A012450,KOSPI,20210622,1057,47850,47850,47800,47800,0,17930000,0,0,0.0,0
A012450,KOSPI,20210622,1056,47800,47850,47800,47800,0,14200000,0,0,0.0,0
