date,time,open,high,low,close,volume,Accumulated sales volume,Accumulated number of contract
20230623,1244,14900,14910,14900,14900,63,33071,33379
20230623,1243,14900,14900,14900,14900,105,33009,33378
20230623,1242,14900,14900,14900,14900,58,33009,33273
20230623,1240,14910,14910,14910,14910,199,32955,33269
20230623,1239,14910,14910,14890,14890,76,32955,33070
20230623,1238,14900,14910,14900,14900,208,32885,33064
20230623,1237,14910,14910,14910,14910,201,32841,32900
20230623,1235,14900,14910,14890,14910,357,32841,32699
20230623,1234,14920,14920,14910,14910,548,32703,32480
20230623,1233,14930,14930,14920,14930,697,32155,32480
20230623,1232,14940,14940,14930,14930,14,31621,32317
20230623,1231,14930,14930,14930,14930,21,31607,32317
20230623,1230,14930,14990,14930,14930,286,31586,32317
20230623,1229,14990,14990,14990,14990,4,31353,32264
20230623,1228,14960,14990,14960,14990,294,31353,32260
20230623,1227,14970,14990,14970,14990,20,31251,32068
20230623,1225,14970,14970,14970,14970,182,31251,32048
20230623,1224,14990,14990,14990,14990,1,31070,32047
20230623,1223,14990,14990,14990,14990,181,31070,32046
20230623,1221,15000,15000,15000,15000,10,30894,32041
20230623,1220,14980,14990,14920,14990,364,30894,32031
20230623,1218,14980,14980,14980,14980,235,30540,32021
20230623,1217,14980,14980,14980,14980,55,30369,31957
20230623,1216,14980,14980,14980,14980,55,30369,31902
20230623,1215,14890,14980,14890,14980,230,30369,31847
20230623,1214,14990,14990,14950,14950,156,30148,31838
20230623,1213,15000,15000,15000,15000,166,29992,31838
20230623,1211,15010,15020,15000,15000,75,29971,31693
20230623,1210,15000,15000,14980,15000,523,29971,31618
20230623,1209,15000,15000,14980,15000,27,29555,31511
20230623,1208,15000,15000,15000,15000,169,29549,31490
20230623,1207,15000,15000,15000,15000,88,29481,31389
20230623,1206,15010,15010,15000,15000,14,29463,31319
20230623,1205,14990,15010,14990,15010,873,29451,31317
20230623,1204,14980,15000,14980,15000,267,28753,31142
20230623,1203,14970,14990,14970,14990,540,28753,30875
20230623,1202,14970,14970,14970,14970,12,28753,30335
20230623,1201,14960,14970,14950,14970,90,28753,30323
20230623,1200,14890,14950,14890,14950,848,28747,30239
20230623,1159,14900,14900,14900,14900,108,28738,29400
20230623,1158,14890,14900,14890,14900,117,28738,29292
20230623,1157,14880,14890,14880,14890,4,28728,29185
20230623,1156,14900,14900,14880,14880,50,28726,29183
20230623,1155,14870,14900,14870,14900,64,28716,29143
20230623,1154,14880,14880,14880,14880,265,28716,29079
20230623,1153,14890,14890,14880,14880,779,28451,29079
20230623,1152,14880,14890,14880,14890,316,27784,28967
20230623,1151,14890,14890,14880,14880,3,27597,28838
20230623,1150,14880,14880,14880,14880,9,27595,28837
20230623,1149,14890,14890,14880,14880,122,27594,28829
20230623,1148,14880,14890,14880,14890,87,27502,28799
20230623,1147,14880,14880,14880,14880,185,27502,28712
20230623,1146,14850,14850,14850,14850,59,27367,28662
20230623,1145,14870,14870,14840,14850,392,27308,28662
20230623,1144,14890,14890,14880,14880,371,26938,28640
20230623,1143,14900,14900,14900,14900,182,26569,28638
20230623,1142,14880,14900,14880,14900,114,26508,28517
20230623,1141,14890,14890,14890,14890,5,26458,28453
20230623,1140,14900,14900,14900,14900,205,26457,28449
20230623,1139,14900,14900,14900,14900,118,26317,28384
20230623,1138,14900,14900,14890,14900,781,26199,28384
20230623,1137,14900,14900,14890,14900,38,25952,27850
20230623,1136,14900,14900,14900,14900,40,25952,27812
20230623,1135,14900,14900,14880,14880,992,25952,27772
20230623,1134,14880,14880,14880,14880,50,25942,26790
20230623,1133,14870,14920,14870,14910,1393,25892,26790
20230623,1132,14860,14860,14850,14860,98,25812,25477
20230623,1131,14860,14860,14860,14860,251,25800,25391
20230623,1130,14850,14860,14850,14860,927,25800,25140
20230623,1129,14870,14870,14850,14850,537,24992,25021
20230623,1128,14850,14860,14850,14860,565,24485,24991
20230623,1127,14830,14850,14830,14850,719,24424,24487
20230623,1126,14780,14820,14780,14820,1853,24424,23768
20230623,1125,14770,14780,14760,14780,864,24424,21915
20230623,1124,14760,14760,14760,14760,131,24324,21151
20230623,1123,14750,14750,14750,14750,130,24324,21020
20230623,1122,14740,14740,14740,14740,563,24324,20890
20230623,1120,14730,14730,14720,14720,229,24324,20327
20230623,1119,14730,14730,14730,14730,58,24124,20298
20230623,1118,14730,14730,14720,14720,169,24124,20240
20230623,1117,14730,14730,14720,14730,73,24013,20182
20230623,1116,14740,14740,14740,14740,5,24008,20114
20230623,1115,14750,14750,14750,14750,181,24008,20109
20230623,1114,14750,14750,14720,14720,1049,24008,19928
20230623,1112,14750,14750,14750,14750,196,23068,19819
20230623,1111,14750,14750,14750,14750,1,23068,19623
20230623,1110,14730,14740,14730,14740,142,23068,19622
20230623,1109,14730,14730,14730,14730,83,23036,19512
20230623,1108,14740,14740,14740,14740,195,22953,19512
20230623,1107,14740,14740,14740,14740,212,22953,19317
20230623,1106,14750,14750,14740,14740,226,22741,19317
20230623,1105,14750,14750,14750,14750,5,22520,19312
20230623,1104,14750,14750,14750,14750,190,22515,19312
20230623,1102,14750,14750,14740,14740,409,22325,19312
20230623,1101,14750,14760,14750,14760,13,21916,19312
20230623,1100,14750,14750,14750,14750,44,21914,19301
20230623,1059,14750,14750,14750,14750,200,21880,19291
20230623,1058,14750,14750,14750,14750,41,21686,19285
20230623,1056,14750,14750,14750,14750,172,21685,19245
20230623,1055,14760,14760,14750,14750,83,21585,19173
20230623,1054,14760,14760,14760,14760,10,21553,19122
20230623,1053,14760,14760,14760,14760,198,21553,19112
20230623,1052,14770,14770,14750,14750,300,21553,18914
20230623,1051,14770,14770,14770,14770,188,21318,18849
20230623,1050,14760,14760,14760,14760,27,21318,18661
20230623,1049,14760,14760,14760,14760,2,21291,18661
20230623,1048,14760,14770,14760,14770,264,21289,18661
20230623,1047,14760,14760,14760,14760,279,21287,18399
20230623,1046,14760,14760,14760,14760,87,21008,18399
20230623,1045,14760,14760,14760,14760,24,20993,18327
20230623,1044,14760,14760,14760,14760,104,20993,18303
20230623,1043,14760,14760,14760,14760,339,20993,18199
20230623,1039,14740,14740,14740,14740,50,20672,18181
20230623,1038,14740,14740,14740,14740,1,20622,18181
20230623,1037,14770,14780,14740,14740,674,20622,18180
20230623,1035,14740,14740,14740,14740,45,20348,17780
20230623,1033,14760,14760,14740,14740,202,20303,17780
20230623,1032,14770,14780,14760,14770,399,20112,17769
20230623,1031,14780,14780,14770,14770,258,19785,17697
20230623,1030,14780,14780,14780,14780,48,19711,17513
20230623,1029,14780,14780,14780,14780,104,19711,17465
20230623,1028,14780,14780,14780,14780,70,19711,17361
20230623,1027,14780,14780,14780,14780,260,19711,17291
20230623,1026,14730,14780,14730,14780,137,19711,17031
20230623,1025,14730,14730,14730,14730,33,19601,17004
20230623,1024,14730,14730,14730,14730,121,19569,17003
20230623,1023,14730,14730,14730,14730,30,19448,17003
20230623,1022,14780,14780,14750,14750,102,19418,17003
20230623,1021,14760,14780,14760,14770,620,19317,17002
20230623,1020,14760,14760,14760,14760,2,18782,16917
20230623,1019,14760,14760,14760,14760,505,18782,16915
20230623,1018,14690,14730,14690,14730,1240,18782,16410
20230623,1017,14650,14650,14650,14650,63,18782,15170
20230623,1016,14650,14680,14640,14640,1854,18719,15170
20230623,1015,14630,14630,14630,14630,110,18716,13319
20230623,1014,14630,14630,14630,14630,20,18606,13319
20230623,1013,14650,14650,14550,14630,605,18586,13319
20230623,1012,14650,14650,14650,14650,1,18078,13222
20230623,1011,14650,14650,14650,14650,318,18078,13221
20230623,1010,14640,14640,14640,14640,10,18072,12909
20230623,1009,14650,14650,14650,14650,522,18062,12909
20230623,1008,14630,14650,14630,14650,351,17540,12909
20230623,1007,14620,14620,14620,14620,5,17540,12558
20230623,1006,14630,14630,14620,14620,21,17535,12558
20230623,1005,14600,14600,14550,14550,1007,17515,12557
20230623,1004,14590,14600,14580,14600,2581,16508,12557
20230623,1003,14580,14590,14580,14590,903,16502,9982
20230623,1002,14590,14590,14580,14580,291,16496,9085
20230623,1001,14600,14600,14600,14600,11,16215,9075
20230623,1000,14580,14580,14580,14580,128,16215,9064
20230623,958,14570,14580,14570,14580,1337,16087,9064
20230623,957,14560,14570,14560,14570,232,16087,7727
20230623,956,14580,14580,14560,14560,473,16076,7506
20230623,955,14590,14590,14560,14560,425,15834,7275
20230623,954,14610,14610,14580,14580,48,15410,7274
20230623,953,14590,14600,14590,14600,242,15362,7274
20230623,952,14600,14600,14590,14590,14,15217,7177
20230623,951,14610,14610,14600,14600,225,15214,7166
20230623,950,14600,14640,14590,14640,35,14989,7166
20230623,949,14600,14610,14590,14590,847,14964,7156
20230623,948,14590,14600,14590,14600,95,14432,6841
20230623,947,14640,14640,14640,14640,101,14337,6841
20230623,946,14640,14640,14590,14640,62,14337,6740
20230623,945,14640,14640,14640,14640,14,14287,6728
20230623,944,14640,14640,14580,14580,42,14287,6714
20230623,943,14640,14640,14570,14580,163,14247,6712
20230623,941,14570,14600,14550,14600,3137,14085,6711
20230623,940,14670,14670,14570,14570,1149,11018,6641
20230623,939,14630,14670,14590,14670,2100,10345,6165
20230623,938,14670,14670,14670,14670,11,8246,6164
20230623,937,14670,14670,14610,14620,251,8246,6153
20230623,936,14670,14670,14610,14670,684,7996,6152
20230623,935,14670,14670,14610,14610,108,7318,6146
20230623,934,14630,14670,14620,14670,52,7218,6138
20230623,933,14620,14630,14620,14630,243,7168,6136
20230623,932,14670,14670,14620,14620,103,6981,6080
20230623,931,14670,14670,14610,14670,1484,6887,6071
20230623,930,14670,14670,14670,14670,312,5434,6040
20230623,929,14670,14670,14670,14670,1,5251,5911
20230623,928,14670,14690,14670,14670,208,5250,5911
20230623,927,14700,14700,14670,14670,152,5097,5856
20230623,926,14710,14710,14700,14700,22,4945,5856
20230623,924,14700,14700,14700,14700,222,4923,5856
20230623,923,14650,14650,14650,14650,420,4923,5634
20230623,922,14650,14650,14650,14650,51,4503,5634
20230623,921,14710,14710,14650,14650,652,4452,5634
20230623,920,14700,14700,14700,14700,511,3800,5634
20230623,919,14720,14720,14720,14720,3,3289,5634
20230623,918,14690,14690,14680,14690,300,3289,5631
20230623,916,14730,14750,14680,14680,656,2989,5631
20230623,915,14760,14760,14740,14760,21,2335,5629
20230623,914,14760,14760,14750,14760,554,2323,5620
20230623,912,14740,14760,14710,14760,245,1772,5617
20230623,911,14770,14770,14710,14770,314,1548,5596
20230623,910,14800,14800,14780,14780,104,1380,5450
20230623,909,14780,14800,14780,14800,118,1317,5409
20230623,908,14720,14770,14720,14770,308,1317,5291
20230623,907,14690,14720,14690,14720,1476,1317,4983
20230623,906,14700,14700,14690,14690,7,1317,3507
