date,time,open,high,low,close,volume,Accumulated sales volume,Accumulated number of contract
20230630,1530,14600,14600,14600,14600,39437,409272,556646
20230630,1520,14520,14570,14520,14570,3869,409272,518690
20230630,1519,14550,14550,14520,14540,5079,408110,515983
20230630,1518,14540,14570,14530,14560,3049,403731,515283
20230630,1517,14550,14550,14520,14530,2234,402641,513324
20230630,1516,14520,14550,14510,14520,5872,401067,512664
20230630,1515,14540,14540,14520,14520,3830,398874,508985
20230630,1514,14590,14590,14530,14530,4439,395531,508498
20230630,1513,14540,14600,14510,14540,4297,394235,505355
20230630,1512,14520,14610,14520,14540,2394,391239,504054
20230630,1511,14530,14630,14500,14520,10528,389827,503072
20230630,1510,14520,14530,14500,14500,3044,386745,495626
20230630,1509,14520,14550,14520,14530,5706,383929,495398
20230630,1508,14520,14540,14500,14520,4610,382084,491537
20230630,1507,14510,14540,14500,14520,8161,379293,489718
20230630,1506,14540,14540,14510,14510,2500,374049,486801
20230630,1505,14530,14550,14520,14530,5341,371791,486559
20230630,1504,14530,14550,14520,14520,6578,368430,484579
20230630,1503,14560,14560,14530,14530,5409,365393,481038
20230630,1502,14560,14570,14560,14560,3556,361203,479819
20230630,1501,14580,14580,14560,14560,6270,358300,479166
20230630,1500,14600,14610,14570,14570,5297,353969,477227
20230630,1459,14640,14640,14600,14600,5740,349487,476412
20230630,1458,14640,14650,14630,14640,6040,344282,475877
20230630,1457,14630,14650,14620,14650,9224,339384,474735
20230630,1456,14630,14640,14630,14630,3058,337213,467682
20230630,1455,14650,14650,14630,14630,2411,334977,466860
20230630,1454,14660,14660,14640,14650,3024,333470,465956
20230630,1453,14650,14660,14650,14660,4649,331292,465110
20230630,1452,14650,14650,14640,14650,813,330969,460784
20230630,1451,14650,14650,14640,14650,1055,330717,460223
20230630,1450,14660,14660,14640,14640,3080,330552,459333
20230630,1449,14670,14670,14650,14650,2954,328054,458751
20230630,1448,14670,14670,14660,14670,372,325874,457977
20230630,1447,14670,14670,14660,14670,1940,325853,457626
20230630,1446,14660,14670,14660,14670,2093,324650,456889
20230630,1445,14680,14680,14660,14670,1556,324484,454962
20230630,1444,14690,14690,14680,14680,3067,323505,454385
20230630,1443,14690,14690,14680,14690,749,321152,453671
20230630,1442,14690,14690,14680,14690,923,320972,453102
20230630,1441,14680,14690,14680,14690,1118,320792,452359
20230630,1440,14680,14690,14680,14690,780,320665,451368
20230630,1439,14690,14690,14680,14690,942,320644,450609
20230630,1438,14690,14690,14680,14690,499,320472,449839
20230630,1437,14680,14690,14680,14690,1472,320431,449381
20230630,1436,14690,14690,14680,14690,860,319631,448709
20230630,1435,14690,14690,14680,14690,1178,319311,448169
20230630,1434,14700,14700,14680,14690,3769,319130,447172
20230630,1433,14690,14700,14690,14700,1024,315849,446684
20230630,1432,14700,14700,14690,14700,869,315749,445760
20230630,1431,14700,14700,14690,14700,636,315623,445017
20230630,1430,14700,14700,14690,14700,1045,315477,444527
20230630,1429,14700,14700,14690,14700,598,315166,443793
20230630,1428,14680,14700,14670,14700,2707,314991,443370
20230630,1427,14680,14680,14670,14680,754,314157,441497
20230630,1426,14680,14680,14670,14680,978,314136,440764
20230630,1425,14650,14680,14640,14680,1553,313863,440059
20230630,1424,14660,14660,14640,14650,1490,313352,439017
20230630,1423,14690,14700,14660,14660,1750,312607,438272
20230630,1422,14690,14690,14680,14690,1258,311487,437642
20230630,1421,14650,14690,14650,14690,1656,310854,437017
20230630,1420,14650,14650,14640,14650,2923,310787,435428
20230630,1419,14650,14650,14640,14650,790,310136,433156
20230630,1418,14650,14650,14640,14650,970,309827,432675
20230630,1417,14650,14650,14640,14650,941,309615,431917
20230630,1416,14640,14650,14640,14650,945,309353,431238
20230630,1415,14650,14650,14640,14650,731,309253,430393
20230630,1414,14680,14680,14640,14650,5121,309034,429881
20230630,1413,14680,14680,14670,14680,2255,304525,429269
20230630,1412,14680,14680,14670,14680,1235,303002,428537
20230630,1411,14680,14680,14670,14680,1740,302372,427932
20230630,1410,14700,14700,14680,14680,2347,302270,426294
20230630,1409,14710,14710,14690,14700,1659,300484,425733
20230630,1408,14710,14710,14700,14710,1394,299774,424784
20230630,1407,14700,14710,14700,14710,931,298837,424327
20230630,1406,14700,14710,14700,14700,1403,298642,423591
20230630,1405,14700,14710,14700,14700,1926,297620,423210
20230630,1404,14690,14700,14690,14700,655,297578,421326
20230630,1403,14720,14720,14690,14690,4993,297417,420832
20230630,1402,14720,14720,14710,14720,1250,293077,420179
20230630,1401,14720,14720,14720,14720,551,292279,419727
20230630,1400,14710,14720,14710,14720,2524,292279,419176
20230630,1359,14700,14710,14700,14710,701,292035,416896
20230630,1358,14690,14710,14690,14710,852,291928,416302
20230630,1357,14710,14720,14690,14700,2014,291633,415745
20230630,1356,14730,14730,14710,14710,4895,290277,415087
20230630,1355,14720,14730,14720,14730,268,286256,414213
20230630,1354,14730,14730,14720,14720,206,286198,414003
20230630,1353,14720,14730,14720,14730,1400,286077,413918
20230630,1352,14720,14720,14710,14720,1616,286045,412550
20230630,1351,14720,14720,14710,14720,743,285923,411056
20230630,1350,14720,14720,14720,14720,731,285633,410603
