date,time,open,high,low,close,volume,Accumulated sales volume,Accumulated number of contract
20230630,1530,81100,81100,81100,81100,6244,37080,39277
20230630,1520,81200,81200,81100,81200,190,37080,33138
20230630,1519,81000,81200,81000,81100,414,37060,32968
20230630,1518,81000,81100,81000,81100,241,36994,32620
20230630,1517,81000,81100,81000,81000,1182,36897,32476
20230630,1516,81100,81100,81000,81100,124,36545,31646
20230630,1515,81000,81100,81000,81000,143,36484,31583
20230630,1514,81100,81100,81000,81100,103,36413,31511
20230630,1513,81000,81100,81000,81000,501,36360,31461
20230630,1512,81200,81200,81100,81100,130,35891,31429
20230630,1511,81100,81200,81100,81200,425,35847,31343
20230630,1510,81100,81200,81100,81100,81,35454,31311
20230630,1509,81100,81200,81100,81200,34,35432,31252
20230630,1508,81200,81200,81100,81200,365,35430,31220
20230630,1507,81000,81200,81000,81200,601,35373,30912
20230630,1506,81000,81100,81000,81000,170,35264,30420
20230630,1505,81000,81100,81000,81100,135,35209,30305
20230630,1504,81100,81100,81000,81000,81,35129,30250
20230630,1503,81000,81100,81000,81100,149,35063,30235
20230630,1502,81000,81200,81000,81000,303,35030,30119
20230630,1501,81100,81100,81000,81000,492,34854,29992
20230630,1500,81000,81100,81000,81000,113,34799,29555
20230630,1459,81100,81200,81000,81100,166,34724,29517
20230630,1458,81100,81200,81100,81100,892,34570,29505
20230630,1457,81200,81200,81100,81100,93,33694,29489
20230630,1456,81100,81200,81100,81200,362,33634,29456
20230630,1455,81100,81200,81100,81100,338,33321,29407
20230630,1454,81200,81200,81200,81200,27,33167,29223
20230630,1453,81200,81200,81100,81200,50,33167,29196
20230630,1452,81200,81200,81100,81200,100,33164,29149
20230630,1451,81200,81200,81100,81200,13,33120,29093
20230630,1450,81200,81200,81100,81200,60,33118,29082
20230630,1449,81300,81300,81100,81100,152,33110,29030
20230630,1448,81200,81200,81100,81200,536,32974,29014
20230630,1447,81100,81200,81100,81100,126,32968,28484
20230630,1446,81200,81200,81100,81100,63,32961,28365
20230630,1445,81200,81200,81100,81100,11,32908,28355
20230630,1444,81100,81100,81100,81100,4,32903,28349
20230630,1443,81100,81200,81100,81100,81,32899,28349
20230630,1442,81000,81100,81000,81100,345,32873,28294
20230630,1441,81200,81200,81000,81000,61,32646,28176
20230630,1440,81100,81200,81100,81100,235,32591,28170
20230630,1439,81200,81200,81100,81100,58,32373,28153
20230630,1438,81100,81200,81100,81200,34,32317,28151
20230630,1437,81100,81100,81000,81100,38,32311,28123
20230630,1436,81200,81200,81100,81100,52,32302,28094
