date,time,open,high,low,close,volume,Accumulated sales volume,Accumulated number of contract
20230630,1530,9840,9840,9840,9840,26295,742815,880578
20230630,1520,9760,9780,9720,9740,17597,742815,857306
20230630,1519,9720,9770,9720,9770,4655,730704,851820
20230630,1518,9710,9720,9700,9710,3455,730480,847389
20230630,1517,9700,9710,9700,9710,2395,728138,846276
20230630,1516,9700,9710,9700,9700,678,726816,845203
20230630,1515,9710,9710,9700,9710,1987,726469,844872
20230630,1514,9710,9710,9700,9710,2428,725419,843935
20230630,1513,9740,9740,9710,9710,883,723138,843788
20230630,1512,9750,9760,9730,9730,9108,722392,843651
20230630,1511,9760,9760,9750,9760,1197,716202,840733
20230630,1510,9750,9760,9740,9760,963,715986,839752
20230630,1509,9750,9760,9740,9740,1079,715368,839407
20230630,1508,9770,9770,9750,9750,665,714585,839111
20230630,1507,9760,9760,9750,9760,1883,714150,838881
20230630,1506,9750,9760,9740,9760,1827,713494,837654
20230630,1505,9740,9770,9740,9750,3404,713268,836053
20230630,1504,9730,9740,9730,9740,1270,711989,833928
20230630,1503,9710,9720,9700,9720,1749,711278,833369
20230630,1502,9690,9710,9690,9710,753,710993,831905
20230630,1501,9680,9700,9670,9700,1792,710688,831457
20230630,1500,9700,9700,9670,9700,807,710316,830037
20230630,1459,9710,9710,9700,9700,1334,709681,829865
20230630,1458,9710,9710,9700,9710,306,708742,829470
20230630,1457,9710,9710,9700,9700,401,708439,829467
20230630,1456,9700,9710,9670,9700,1060,708063,829442
20230630,1455,9710,9710,9700,9710,715,707204,829241
20230630,1454,9690,9710,9690,9710,2104,706933,828797
20230630,1453,9700,9710,9680,9680,1520,706276,827350
20230630,1452,9650,9700,9640,9700,915,705011,827095
20230630,1451,9660,9690,9640,9640,9362,704444,826747
20230630,1450,9720,9740,9650,9660,11769,695242,826587
20230630,1449,9750,9810,9680,9710,27962,683921,826139
20230630,1448,9730,9870,9660,9710,91615,668781,813317
20230630,1447,9720,9740,9720,9740,452,647836,742647
20230630,1446,9740,9740,9700,9720,1961,647836,742195
20230630,1445,9730,9740,9730,9740,2449,646269,741801
20230630,1444,9720,9740,9720,9740,854,645665,739956
20230630,1443,9720,9730,9720,9730,2454,645312,739455
20230630,1442,9730,9730,9730,9730,514,643882,738431
20230630,1441,9740,9750,9730,9730,793,643368,738431
20230630,1440,9740,9750,9740,9740,626,642895,738111
20230630,1439,9750,9760,9740,9740,213,642695,737685
20230630,1438,9740,9770,9740,9750,1742,642501,737666
20230630,1437,9740,9740,9730,9740,652,642401,736024
20230630,1436,9740,9760,9700,9740,552,641951,735822
20230630,1435,9700,9750,9700,9750,5530,641751,735470
20230630,1434,9710,9720,9700,9700,610,640900,730791
20230630,1433,9720,9730,9720,9720,1747,640344,730737
20230630,1432,9730,9730,9720,9720,378,638984,730350
20230630,1431,9720,9730,9720,9730,841,638719,730237
20230630,1430,9730,9740,9720,9720,552,637958,730157
20230630,1429,9740,9740,9740,9740,387,637737,729826
20230630,1428,9730,9740,9730,9740,663,637737,729439
20230630,1427,9690,9730,9690,9730,5209,637737,728776
20230630,1426,9700,9700,9680,9690,675,637717,723587
20230630,1425,9690,9690,9670,9670,2114,637437,723192
20230630,1424,9670,9700,9670,9680,1131,635365,723150
20230630,1423,9680,9680,9670,9670,3444,634608,722776
20230630,1422,9690,9690,9670,9680,1715,631164,722776
20230630,1421,9690,9700,9670,9670,2133,629803,722422
20230630,1420,9690,9700,9680,9680,1079,627779,722313
20230630,1419,9700,9710,9680,9690,3172,627147,721866
20230630,1418,9710,9710,9700,9700,579,623977,721864
20230630,1417,9710,9720,9700,9710,293,623556,721706
20230630,1416,9710,9710,9690,9710,1133,623479,721490
20230630,1415,9700,9710,9700,9710,222,623022,720814
20230630,1414,9710,9710,9700,9700,1427,622969,720645
20230630,1413,9700,9720,9690,9690,828,622919,719268
20230630,1412,9720,9720,9720,9720,380,622205,719154
20230630,1411,9710,9720,9710,9720,663,622205,718774
20230630,1410,9710,9720,9680,9720,675,622205,718111
20230630,1409,9720,9720,9690,9690,3455,621705,717936
20230630,1408,9700,9730,9700,9720,2002,619419,716767
20230630,1407,9690,9710,9680,9700,1573,619315,714869
20230630,1406,9710,9710,9680,9680,2401,617802,714809
20230630,1405,9710,9720,9700,9710,2250,615653,714557
20230630,1404,9710,9720,9700,9700,1955,613457,714503
20230630,1403,9710,9730,9710,9710,399,611603,714402
20230630,1402,9740,9740,9720,9720,555,611208,714398
20230630,1401,9720,9740,9710,9740,1652,610996,714055
20230630,1400,9710,9710,9700,9710,521,610930,712469
20230630,1359,9710,9730,9700,9700,962,610579,712299
20230630,1358,9740,9740,9710,9710,1403,609736,712180
20230630,1357,9740,9740,9730,9740,1642,608702,711811
20230630,1356,9740,9740,9730,9730,767,607669,711202
20230630,1355,9750,9750,9730,9730,947,607104,711000
20230630,1354,9740,9750,9740,9750,367,606169,710988
20230630,1353,9740,9740,9740,9740,129,606011,710779
20230630,1352,9750,9750,9740,9740,340,605882,710779
20230630,1351,9760,9760,9750,9750,143,605851,710470
20230630,1350,9740,9760,9740,9760,1071,605851,710327
20230630,1349,9740,9760,9730,9740,139,605813,709294
20230630,1348,9760,9760,9740,9740,480,605707,709261
20230630,1347,9700,9760,9700,9760,1236,605287,709201
20230630,1346,9700,9700,9680,9690,3235,605247,708005
20230630,1345,9700,9700,9690,9700,966,602100,707917
20230630,1344,9690,9700,9680,9700,6858,601196,707855
20230630,1343,9730,9730,9690,9700,9221,597090,705103
20230630,1342,9760,9760,9730,9730,4134,588635,704337
20230630,1341,9750,9770,9750,9760,265,584562,704276
20230630,1340,9750,9770,9740,9750,1794,584484,704089
20230630,1339,9760,9760,9740,9740,2830,583698,703081
20230630,1338,9760,9760,9750,9760,1022,581205,702744
20230630,1337,9750,9770,9750,9760,5247,580458,702469
20230630,1336,9780,9780,9750,9750,5719,577355,700325
20230630,1335,9800,9800,9790,9790,1060,571851,700110
20230630,1334,9760,9800,9760,9800,4553,571101,699800
20230630,1333,9780,9790,9770,9780,1766,570476,695872
20230630,1332,9800,9800,9780,9780,649,569445,695137
20230630,1331,9760,9800,9750,9790,5153,568979,694954
20230630,1330,9810,9830,9760,9760,10737,564186,694594
20230630,1329,9820,9830,9790,9830,3110,558673,689370
20230630,1328,9840,9850,9790,9790,9302,556647,688286
20230630,1327,9840,9850,9830,9850,10169,551318,684313
20230630,1326,9830,9850,9820,9850,7643,547537,677925
20230630,1325,9830,9840,9820,9840,4031,545528,672291
20230630,1324,9810,9840,9810,9830,4025,542892,670896
20230630,1323,9800,9820,9790,9820,3995,542287,667476
20230630,1322,9800,9800,9770,9800,3687,541501,664267
20230630,1321,9800,9820,9790,9800,3662,538433,663648
20230630,1320,9790,9820,9780,9800,4547,536119,662300
