,날짜,현지시각,시가,고가,저가,종가,거래량
837,20230615,092500,19628.0,19652.0,19611.0,19623.0,1050
838,20230615,092000,19651.0,19661.0,19603.0,19630.0,1671
839,20230615,091500,19665.0,19665.0,19650.0,19650.0,95
840,20230615,030000,19705.0,19707.0,19683.0,19684.0,142
841,20230615,025500,19713.0,19725.0,19689.0,19706.0,195
842,20230615,025000,19699.0,19714.0,19683.0,19714.0,263
843,20230615,024500,19649.0,19700.0,19641.0,19698.0,299
844,20230615,024000,19610.0,19657.0,19609.0,19648.0,211
845,20230615,023500,19608.0,19624.0,19589.0,19605.0,122
846,20230615,023000,19597.0,19613.0,19580.0,19610.0,195
847,20230615,022500,19609.0,19619.0,19592.0,19602.0,127
848,20230615,022000,19607.0,19623.0,19592.0,19610.0,161
849,20230615,021500,19606.0,19626.0,19589.0,19612.0,324
850,20230615,021000,19624.0,19632.0,19565.0,19600.0,647
851,20230615,020500,19683.0,19690.0,19610.0,19624.0,634
852,20230615,020000,19712.0,19713.0,19684.0,19684.0,128
853,20230615,015500,19714.0,19716.0,19711.0,19711.0,36
854,20230615,015000,19706.0,19716.0,19706.0,19714.0,71
855,20230615,014500,19708.0,19710.0,19702.0,19709.0,83
856,20230615,014000,19717.0,19717.0,19707.0,19710.0,72
857,20230615,013500,19706.0,19717.0,19696.0,19715.0,116
858,20230615,013000,19701.0,19706.0,19697.0,19706.0,70
859,20230615,012500,19687.0,19705.0,19685.0,19702.0,76
860,20230615,012000,19700.0,19700.0,19677.0,19690.0,189
861,20230615,011500,19709.0,19718.0,19702.0,19702.0,119
862,20230615,011000,19705.0,19714.0,19702.0,19707.0,176
863,20230615,010500,19685.0,19708.0,19685.0,19706.0,145
864,20230615,010000,19674.0,19688.0,19671.0,19686.0,63
865,20230615,005500,19680.0,19680.0,19667.0,19670.0,34
866,20230615,005000,19670.0,19683.0,19670.0,19679.0,51
867,20230615,004500,19675.0,19683.0,19672.0,19672.0,96
868,20230615,004000,19668.0,19674.0,19663.0,19672.0,50
869,20230615,003500,19678.0,19678.0,19664.0,19670.0,167
870,20230615,003000,19703.0,19705.0,19678.0,19678.0,261
871,20230615,002500,19689.0,19706.0,19687.0,19703.0,303
872,20230615,002000,19678.0,19690.0,19678.0,19688.0,156
873,20230615,001500,19664.0,19680.0,19664.0,19677.0,169
874,20230615,001000,19660.0,19664.0,19655.0,19659.0,100
875,20230615,000500,19658.0,19665.0,19652.0,19660.0,138
876,20230615,000000,19643.0,19658.0,19640.0,19656.0,97
877,20230614,235500,19642.0,19648.0,19636.0,19643.0,50
878,20230614,235000,19643.0,19649.0,19642.0,19643.0,98
879,20230614,234500,19640.0,19646.0,19636.0,19640.0,99
880,20230614,234000,19632.0,19640.0,19628.0,19640.0,96
881,20230614,233500,19643.0,19650.0,19632.0,19635.0,113
882,20230614,233000,19647.0,19648.0,19635.0,19643.0,193
883,20230614,232500,19644.0,19650.0,19640.0,19646.0,82
884,20230614,232000,19642.0,19650.0,19641.0,19644.0,170
885,20230614,231500,19655.0,19655.0,19638.0,19640.0,176
886,20230614,231000,19663.0,19665.0,19650.0,19656.0,146
887,20230614,230500,19650.0,19671.0,19647.0,19665.0,287
888,20230614,230000,19645.0,19653.0,19637.0,19650.0,160
889,20230614,225500,19644.0,19652.0,19641.0,19645.0,124
890,20230614,225000,19650.0,19650.0,19641.0,19643.0,78
891,20230614,224500,19647.0,19659.0,19637.0,19650.0,197
892,20230614,224000,19633.0,19652.0,19627.0,19647.0,216
893,20230614,223500,19642.0,19652.0,19629.0,19630.0,392
894,20230614,223000,19656.0,19657.0,19636.0,19643.0,258
895,20230614,222500,19658.0,19659.0,19633.0,19656.0,618
896,20230614,222000,19668.0,19687.0,19658.0,19658.0,735
897,20230614,221500,19658.0,19673.0,19648.0,19669.0,669
898,20230614,221000,19635.0,19658.0,19625.0,19658.0,761
899,20230614,220500,19611.0,19641.0,19594.0,19635.0,771
900,20230614,220000,19596.0,19611.0,19586.0,19610.0,540
901,20230614,215500,19596.0,19625.0,19587.0,19597.0,709
902,20230614,215000,19586.0,19620.0,19582.0,19596.0,1024
903,20230614,214500,19556.0,19588.0,19554.0,19584.0,778
904,20230614,214000,19553.0,19575.0,19521.0,19554.0,904
905,20230614,213500,19519.0,19564.0,19510.0,19557.0,1331
906,20230614,213000,19507.0,19524.0,19505.0,19520.0,350
907,20230614,212500,19497.0,19507.0,19489.0,19506.0,182
908,20230614,212000,19495.0,19500.0,19481.0,19497.0,277
909,20230614,211500,19481.0,19498.0,19478.0,19495.0,191
910,20230614,211000,19491.0,19492.0,19475.0,19481.0,269
911,20230614,210500,19472.0,19490.0,19472.0,19490.0,283
912,20230614,210000,19468.0,19473.0,19464.0,19470.0,113
913,20230614,205500,19460.0,19470.0,19458.0,19464.0,118
914,20230614,205000,19460.0,19467.0,19453.0,19460.0,211
915,20230614,204500,19447.0,19458.0,19437.0,19457.0,188
916,20230614,204000,19446.0,19451.0,19444.0,19447.0,119
917,20230614,203500,19429.0,19448.0,19429.0,19445.0,119
918,20230614,203000,19432.0,19436.0,19426.0,19426.0,67
919,20230614,202500,19429.0,19440.0,19429.0,19432.0,183
920,20230614,202000,19419.0,19431.0,19419.0,19429.0,123
921,20230614,201500,19411.0,19418.0,19409.0,19418.0,36
922,20230614,201000,19415.0,19419.0,19409.0,19411.0,57
923,20230614,200500,19395.0,19417.0,19391.0,19415.0,321
924,20230614,200000,19411.0,19411.0,19392.0,19393.0,194
925,20230614,195500,19419.0,19419.0,19408.0,19414.0,108
926,20230614,195000,19428.0,19428.0,19416.0,19419.0,58
927,20230614,194500,19426.0,19430.0,19425.0,19425.0,26
928,20230614,194000,19429.0,19430.0,19423.0,19426.0,35
929,20230614,193500,19440.0,19440.0,19430.0,19433.0,19
930,20230614,193000,19440.0,19442.0,19436.0,19440.0,24
931,20230614,192500,19430.0,19442.0,19430.0,19442.0,23
932,20230614,192000,19433.0,19434.0,19428.0,19430.0,23
933,20230614,191500,19430.0,19434.0,19429.0,19432.0,16
934,20230614,191000,19437.0,19437.0,19429.0,19430.0,39
935,20230614,190500,19435.0,19437.0,19433.0,19436.0,24
936,20230614,190000,19440.0,19440.0,19434.0,19435.0,53
937,20230614,185500,19446.0,19446.0,19438.0,19440.0,37
938,20230614,185000,19444.0,19447.0,19442.0,19445.0,27
939,20230614,184500,19442.0,19446.0,19440.0,19446.0,55
940,20230614,184000,19441.0,19444.0,19437.0,19441.0,25
941,20230614,183500,19434.0,19440.0,19434.0,19440.0,55
942,20230614,183000,19439.0,19441.0,19432.0,19438.0,56
943,20230614,182500,19430.0,19442.0,19427.0,19439.0,58
944,20230614,182000,19430.0,19432.0,19427.0,19428.0,32
945,20230614,181500,19430.0,19432.0,19426.0,19430.0,44
946,20230614,181000,19417.0,19429.0,19417.0,19429.0,50
947,20230614,180500,19415.0,19419.0,19414.0,19415.0,66
948,20230614,180000,19422.0,19423.0,19415.0,19417.0,46
949,20230614,175500,19421.0,19426.0,19413.0,19423.0,73
950,20230614,175000,19427.0,19434.0,19420.0,19422.0,79
951,20230614,174500,19433.0,19433.0,19425.0,19429.0,65
952,20230614,174000,19447.0,19449.0,19432.0,19434.0,97
953,20230614,173500,19436.0,19455.0,19436.0,19452.0,155
954,20230614,173000,19433.0,19441.0,19433.0,19437.0,94
955,20230614,172500,19432.0,19437.0,19428.0,19432.0,95
956,20230614,172000,19399.0,19433.0,19399.0,19432.0,152
957,20230614,163000,19411.0,19423.0,19407.0,19422.0,330
958,20230614,162500,19401.0,19414.0,19400.0,19409.0,124
959,20230614,162000,19406.0,19414.0,19399.0,19401.0,266
960,20230614,161500,19394.0,19407.0,19394.0,19406.0,185
961,20230614,161000,19391.0,19406.0,19385.0,19394.0,341
962,20230614,160500,19416.0,19419.0,19390.0,19391.0,402
963,20230614,160000,19416.0,19422.0,19409.0,19416.0,323
964,20230614,155500,19413.0,19421.0,19411.0,19416.0,240
965,20230614,155000,19414.0,19422.0,19403.0,19412.0,444
966,20230614,154500,19397.0,19416.0,19397.0,19414.0,313
967,20230614,154000,19384.0,19405.0,19380.0,19397.0,314
968,20230614,153500,19394.0,19409.0,19380.0,19385.0,445
969,20230614,153000,19406.0,19406.0,19388.0,19394.0,342
970,20230614,152500,19405.0,19408.0,19392.0,19405.0,388
971,20230614,152000,19378.0,19406.0,19375.0,19404.0,823
972,20230614,151500,19367.0,19382.0,19356.0,19381.0,429
973,20230614,151000,19379.0,19380.0,19355.0,19369.0,455
974,20230614,150500,19365.0,19378.0,19352.0,19378.0,536
975,20230614,150000,19374.0,19386.0,19358.0,19365.0,402
976,20230614,145500,19371.0,19387.0,19369.0,19374.0,441
977,20230614,145000,19380.0,19389.0,19357.0,19370.0,682
978,20230614,144500,19388.0,19395.0,19357.0,19380.0,1357
979,20230614,144000,19406.0,19410.0,19383.0,19389.0,526
980,20230614,143500,19413.0,19413.0,19399.0,19404.0,262
981,20230614,143000,19420.0,19422.0,19396.0,19413.0,493
982,20230614,142500,19439.0,19441.0,19418.0,19421.0,358
983,20230614,142000,19428.0,19441.0,19418.0,19440.0,350
984,20230614,141500,19414.0,19434.0,19412.0,19431.0,485
985,20230614,141000,19412.0,19422.0,19401.0,19415.0,415
986,20230614,140500,19386.0,19425.0,19386.0,19411.0,840
987,20230614,140000,19425.0,19427.0,19387.0,19387.0,1196
988,20230614,135500,19463.0,19464.0,19425.0,19425.0,716
989,20230614,135000,19445.0,19463.0,19440.0,19461.0,515
990,20230614,134500,19425.0,19464.0,19425.0,19446.0,914
991,20230614,134000,19438.0,19453.0,19422.0,19424.0,1076
992,20230614,133500,19405.0,19437.0,19383.0,19437.0,1705
993,20230614,133000,19466.0,19467.0,19405.0,19406.0,1860
994,20230614,132500,19489.0,19489.0,19464.0,19467.0,572
995,20230614,132000,19495.0,19506.0,19474.0,19490.0,495
996,20230614,131500,19472.0,19496.0,19466.0,19493.0,511
997,20230614,131000,19501.0,19518.0,19469.0,19472.0,807
998,20230614,130500,19515.0,19515.0,19489.0,19502.0,860
999,20230614,130000,19510.0,19516.0,19510.0,19516.0,22
